"id","title","slug","description","platform","appType","primaryColor","style","additionalNotes","createdAt","updatedAt","promptCount","isFreeTier","isArchived","userId"
"e0c341d2-daed-4ba6-b623-55ec5e87c5bf","Real Time Chat Application","real-time-chat-application","create a real time chat application like whatsapp. this app have a dark mode and light mode .this application is in yello ghradient theme .","LOVABLE","MOBILE","#ecb336","Creative & Artistic","","2025-09-27 13:56:25.838","2025-09-27 13:59:28.45","1","true","false","ff56935c-f0f5-4ec3-aea0-e7f614bac810"
"e101c974-f46d-4ea3-a952-4faed9790922","VISWA MOBILES","viswa-mobiles","Sell Your Mobile Phone Instantly At Your Doorstep","BOLT","WEB","#84CC16","Modern & Minimalist","","2025-09-24 03:01:49.59","2025-09-24 03:03:02.653","1","true","false","26cf3037-e53d-4deb-9917-02405ffeeed4"
"e133ba15-46cd-458a-ac2e-f71865dff249","Expense","expense","Make a financial tracker which data are stored in locally modern ui full app","LOVABLE","WEB","#008bd6","Modern & Minimalist","Make a financial tracker which data are stored in locally modern ui full app","2025-09-20 13:59:20.232","2025-09-20 14:09:37.634","2","true","false","fde270bb-5737-4e9c-98fe-d72bccca7f43"
"e2072748-1fd0-49a7-b260-0b1a0af96653","crprintss","crprintss","CR Prints Web App is a modern, responsive platform designed to manage the complete lifecycle of printing orders for a printing and designing business. The app supports two user roles: Admin, who can create and manage customers, orders, payments, and deliveries, and Client, who can securely track their own orders and payments. Admins can create orders with details such as order type, design files, pricing, and delivery information, update order statuses through the workflow (Created → Designed → Printing → Printed & Received → Delivered), and record payments (advance, partial, or full). Clients receive real-time updates via the dashboard and WhatsApp notifications. The system tracks payments, calculates balances automatically, and separates delivered orders into a history page. Designed with a minimal, premium aesthetic, the UI uses glassmorphism for cards and neumorphism for buttons and inputs, ensuring a modern, clean, and intuitive user experience. The app leverages Firebase for authentication, database, storage, and optional Cloud Functions for WhatsApp notifications, providing a seamless, realtime, and secure solution from order creation to delivery.","OTHER","WEB","#000000","Modern & Minimalist","The CR Prints web app features a modern, minimal black-and-white interface with elegant accents of grey and vibrant colors for key actions and statuses. The design combines glassmorphism for semi-transparent, blurred cards and panels with neumorphic buttons and input fields, creating a clean, tactile, and professional feel. Primary backgrounds use deep black tones, while white and grey elements provide contrast for readability, and accent colors such as gold, blue, green, orange, and red highlight statuses, call-to-action buttons, and notifications. The interface is designed for clarity and usability, with intuitive layouts for dashboards, order tracking, payments, and delivery modules, ensuring both admins and clients have a seamless, visually appealing, and vibrant user experience throughout the entire printing order lifecycle.","2025-09-24 06:18:11.998","2025-09-24 06:27:48.92","4","true","false","fc88ca14-6da6-4cd8-9f0b-c09288a66d3b"
"e2825b26-1f97-48ea-856f-b7ba3990dfb1","TimCraf   – Woodcutting Planner & Management System","timcraf-woodcutting-planner-management-system","Problem 1: Manual Booking for Wood Cutting
Currently, customers place wood-cutting requests through physical visits or phone calls. This manual process often leads to:
•	Miscommunication and incomplete details
•	Loss of important information
•	Time-consuming operations for both customers and staff
Solution
The TimCraf System introduces an online booking module where customers can log in and submit requests digitally. They can:
•	Upload design images or
•	Specify wood type, size, and cutting requirements
This ensures:
•	Higher accuracy and reduced communication gaps
•	24/7 booking access without the need for physical presence
________________________________________
Problem 2: No Centralized Task Management
The existing workflow lacks a proper system to assign, track, and monitor tasks.
•	Admins struggle to distribute jobs efficiently.
•	Workers lack clarity on assigned responsibilities.
This results in delays, duplication of work, and overall inefficiency.
Solution
The TimCraf System provides a centralized task management module:
•	Admins can approve bookings and assign tasks to workers.
•	Workers can view assigned jobs, update progress, and mark completion.
Benefits: Improved coordination, accountability, and real-time monitoring of work status.
________________________________________
Problem 3: Difficulty in Report Generation
Currently, generating reports manually is:
•	Tedious and time-consuming
•	Prone to human error
Tracking sales summaries, customer history, or material usage is inefficient.
Solution
The TimCraf System includes an automated reports module (Admin-only):
•	Generate daily, weekly, or monthly reports on orders, revenue, customer trends, and inventory usage.
•	Reduce manual effort and ensure data accuracy for better decision-making.
________________________________________
TimCraf – Project Proposal
 Problem Description – TimCraf Project
Traditional woodcutting workshops depend heavily on manual processes for booking, task allocation, and record-keeping.
1.	Manual Booking and Communication Issues
o	Customers usually place wood-cutting requests by visiting the shop or calling.
o	Important details about wood type, size, and design are often misheard or recorded incorrectly.
o	Paper-based records can be misplaced, causing delays and customer dissatisfaction.
2.	Lack of Centralized Task Management
o	There is no digital system to assign and track jobs.
o	Admins struggle to distribute tasks efficiently, and workers lack clear visibility of their responsibilities.
o	This leads to duplicated efforts, missed deadlines, and poor coordination between staff and management.
3.	Difficulty in Generating Reports and Analyzing Data
o	Sales summaries, customer histories, and inventory usage have to be compiled manually.
o	Manual reporting is time-consuming, error-prone, and makes it hard for the admin to monitor performance or plan improvements.","LOVABLE","WEB","#14B8A6","Modern & Minimalist","________________________________________
Title: TimCraf   – Woodcutting Planner & Management System
________________________________________
Problem and Solution
Problem 1: Manual Booking for Wood Cutting
Currently, customers place wood-cutting requests through physical visits or phone calls. This manual process often leads to:
•	Miscommunication and incomplete details
•	Loss of important information
•	Time-consuming operations for both customers and staff
Solution
The TimCraf System introduces an online booking module where customers can log in and submit requests digitally. They can:
•	Upload design images or
•	Specify wood type, size, and cutting requirements
This ensures:
•	Higher accuracy and reduced communication gaps
•	24/7 booking access without the need for physical presence
________________________________________
Problem 2: No Centralized Task Management
The existing workflow lacks a proper system to assign, track, and monitor tasks.
•	Admins struggle to distribute jobs efficiently.
•	Workers lack clarity on assigned responsibilities.
This results in delays, duplication of work, and overall inefficiency.
Solution
The TimCraf System provides a centralized task management module:
•	Admins can approve bookings and assign tasks to workers.
•	Workers can view assigned jobs, update progress, and mark completion.
Benefits: Improved coordination, accountability, and real-time monitoring of work status.
________________________________________
Problem 3: Difficulty in Report Generation
Currently, generating reports manually is:
•	Tedious and time-consuming
•	Prone to human error
Tracking sales summaries, customer history, or material usage is inefficient.
Solution
The TimCraf System includes an automated reports module (Admin-only):
•	Generate daily, weekly, or monthly reports on orders, revenue, customer trends, and inventory usage.
•	Reduce manual effort and ensure data accuracy for better decision-making.
________________________________________
TimCraf – Project Proposal
 Problem Description – TimCraf Project
Traditional woodcutting workshops depend heavily on manual processes for booking, task allocation, and record-keeping.
1.	Manual Booking and Communication Issues
o	Customers usually place wood-cutting requests by visiting the shop or calling.
o	Important details about wood type, size, and design are often misheard or recorded incorrectly.
o	Paper-based records can be misplaced, causing delays and customer dissatisfaction.
2.	Lack of Centralized Task Management
o	There is no digital system to assign and track jobs.
o	Admins struggle to distribute tasks efficiently, and workers lack clear visibility of their responsibilities.
o	This leads to duplicated efforts, missed deadlines, and poor coordination between staff and management.
3.	Difficulty in Generating Reports and Analyzing Data
o	Sales summaries, customer histories, and inventory usage have to be compiled manually.
o	Manual reporting is time-consuming, error-prone, and makes it hard for the admin to monitor performance or plan improvements.

Objective
The main objective of the TimCraf   is to digitize and streamline the entire woodcutting workflow—from customer booking to task execution and final reporting.
Specifically, the system aims to:
1.	Automate Service Booking
Provide customers with an online platform to submit design requirements or upload wood-cutting plans, eliminating miscommunication and reducing the time and effort involved in manual bookings.
2.	Enable Centralized Task Management
Allow administrators to assign and track jobs digitally, giving workers clear visibility of their tasks while ensuring real-time progress monitoring and accountability.
3.	Simplify Data Analysis and Reporting
Generate accurate, on-demand reports on orders, revenue, customer trends, and worker performance to support informed decision-making and improve operational efficiency.
 


1. Customer Module
Input:
•	Signup/Login →  Full Name,Email, Password,Mobile Number
•	During the registration /login 

Process Logic:
•	First time the user fills the registration from with (Name,Email,Password,Mobile Number)
•	 Data is validate in database (e.g. correct Email) 
•	 The account is created in the database 
Expected Output:
•	Customer dashboard showing:
o	Uploaded/Generated design
o	Booking details & assigned worker
o	Task status
________________________________________
2. Wood Design Module
Input:
•	 Wood details (name, size, length, width, cutting type)
•	Uploaded design image
•	Otherwise based on the woodcutting input generate the 3d image
Process Logic:
•	 The woodcutting details is validate 
•	It is stroed in the database then it will displaying ‘successfully booked’
Expected Output:
•	The booking details is stored in database
•	Final design record (image or generated preview) linked to booking in database
________________________________________
3. Employee Module
(a) Workers
Input:
•	Worker login → Email, Password
Process Logic:
•	Authenticate worker from database
Expected Output:
•	Worker dashboard showing:
o	 If the employee logged in as a worker it will show the worker dashboard the new task appear on the screen
(b) Admin
Input:
•	Admin login → Email, Password
•	Approve/reject proofs, Manage users, Oversee system
Process Logic:
•	Authenticate admin from database
•	Approve/reject proofs stored in database
•	Manage workers/customers
Expected Output:
•	Admin dashboard with full system control
________________________________________
4. Task Module
Input:
•	Booking details (customer info + wood design)
Process Logic:
•	Add the task in task list when booking is placed
•	 The admin from his dashboard assign task to worker
•	Worker as to Update task status: Pending → In-progress → Completed → Approved
Expected Output:
•	 The task status is update and stored in the database
________________________________________
5. Reports Module (Admin Only)
Input:
•	Data from customers, workers, tasks, designs, and proofs
Process Logic:
•	Admin generates reports by analyzing stored records:
o	Customer booking details
o	Worker performance & completed tasks
o	Overall system statistics
Expected Output:
•	Reports accessible only to Admin
________________________________________
 Communication Flow (with Database)
•	Customer → Booking & Design → stored in database
•	Wood Design → linked with booking in database
•	Task → created/updated in database
•	Worker → gets task & submits proof → stored in database
•	Admin → manages all + generates reports
•	Reports → exclusively for Admin
________________________________________
System Study – TimCraf Project
1. Problem Identification
Traditional wood-cutting shops face multiple challenges:
•	Manual design communication causes confusion
•	Booking and task assignment are slow and error-prone
•	Lack of transparency between customers, workers, and admin
•	No centralized record of tasks, proofs, and reports
•	Difficulty in generating performance statistics or customer history
________________________________________
2. Objectives of the System
The proposed TimCraf System aims to:
•	Automate booking, task assignment, and tracking
•	Provide customers with design previews and booking status
•	Enable workers to submit proof of work digitally
•	Give admins full control over tasks, users, and system data
•	Generate reports exclusively for admin analysis
________________________________________
3. Existing System
•	Paper-based or manual communication
•	Customers physically visit workshops to explain requirements
•	No digital storage of designs or bookings
•	Workers report status manually, leading to inefficiency
•	No report generation for admin analysis
________________________________________
4. Proposed System
The TimCraf System will:
•	Use a database to store all customer, worker, task, design, and proof records
•	Allow customers to book services via web/app
•	Allow workers to log in, view tasks, and submit proof
•	Provide admins with dashboards to manage the system
•	Generate reports accessible only to admins
________________________________________
5. System Environment
•	Frontend: Web + Mobile Application
•	Backend: PHP / MySQL
•	Database: MySQL
•	Authentication: Role-based (Customer, Worker, Admin)
•	Reports: Exclusively generated by Admin using system records
 
6. Modules of the System
Module	Input	Process (with DB Storage)	Expected Output	Access Rights
Customer Module	Signup/Login, Booking request (Design upload OR wood details)	Authenticate customer → Store booking → Save design (uploaded or auto-generated)	Dashboard with bookings, designs, assigned worker, task status	Customers
Wood Design Module	Uploaded design image OR wood details	Store design in DB → Generate 3D preview if no image → Link with booking	Final design linked to booking	Customers + DB
Employee – Worker	Worker login, Assigned tasks, Proof of work	Authenticate worker → Update task progress → Upload proof (photo/video)	Worker dashboard with tasks + proof submission records	Workers
Employee – Admin	Admin login, Proof review, User management	Authenticate admin → Approve/reject proofs → Manage users → Oversee system	Admin dashboard with full control	Admin
Task Module	Booking details (customer + design)	Create task → Assign worker → Update task status (Pending → In-progress → Completed → Approved)	Task lifecycle tracking linked to booking	System-wide
Reports Module	Data from customers, workers, tasks, proofs	Admin analyzes DB records → Generate reports (history, performance, statistics)	Reports accessible only to Admin	Admin only ✅
 
7. Communication Flow (with DB)
•	Customer → Booking & Design → stored in database
•	Wood Design → Linked with booking in database
•	Task → Created/updated in database
•	Worker → Gets task & submits proof → stored in database
•	Admin → Manages all + generates reports (from database)
•	Reports → Exclusively available to Admin","2025-09-25 16:57:12.805","2025-09-25 16:57:12.805","0","true","false","a78da43d-037d-4a6b-aebb-70e034ab29c1"
"e36080c8-2e45-4cf0-b1fb-c47636cea69c","TT","tt","Overview

Project Name: E-Shop (E-Commerce Web & Mobile Platform)
Prepared By: [Your Name / Team Name]
Date: [Date]
Version: 1.0

1.1 Purpose

The purpose of this document is to define the functional and non-functional requirements for the development of an e-commerce platform that allows users to browse, search, and purchase products online.

1.2 Scope

The platform will support:

Product listing and categorization

Customer registration and login

Shopping cart and checkout

Payment gateway integration

Order tracking and management

Admin dashboard for product, order, and user management

2. System Overview
2.1 Modules
Module	Description
User Management	Handles user registration, login, profile, and password reset.
Product Management	Admin adds, updates, or deletes products and categories.
Catalog Browsing	Customers can view products by category, price, and filters.
Cart & Checkout	Add products to cart, update quantity, and checkout securely.
Payment System	Integrates with payment gateways (e.g., Razorpay, Stripe, PayPal).
Order Management	Users can track orders, and admins can update order status.
Inventory Management	Automatically updates stock levels after purchases.
Review & Ratings	Customers can rate and review purchased products.
Notification System	Sends order confirmations, updates, and promotional emails.
Analytics & Reports	Admins can view sales reports, user activity, and trends.
3. Functional Requirements
3.1 User Management

Users can register via email, mobile number, or social login (Google, Facebook).

Users can update their profile and reset passwords via OTP/email.

Admins can view, edit, or deactivate user accounts.

3.2 Product Management

Admins can create product categories, subcategories, and tags.

Each product includes name, description, SKU, price, images, and stock count.

Support for bulk product uploads via CSV or Excel.

3.3 Shopping Cart & Checkout

Users can add/remove items and update quantities.

Cart should persist even after logout.

Apply discount coupons or promo codes.

Checkout includes shipping address, payment method, and order review.

3.4 Payment Integration

Payment methods: Credit/Debit Card, UPI, Net Banking, COD.

Secure payment gateway integration (Razorpay, Stripe).

Generate invoice and send confirmation email/SMS after successful payment.

3.5 Order Management

Users can view order history and status (Pending, Shipped, Delivered, Cancelled).

Admins can manage orders, initiate refunds, and print invoices.

Real-time notification of order status changes.

3.6 Reviews & Ratings

Only verified buyers can post reviews.

Admin can moderate or delete inappropriate content.

3.7 Notification System

Email/SMS/push notifications for:

Order placed, shipped, delivered, cancelled

Password reset and profile updates

Promotions and offers| Category            | Description                                                     |
| ------------------- | --------------------------------------------------------------- |
| **Performance**     | The site should load under 3 seconds for 90% of users.          |
| **Scalability**     | Support 100K+ products and 10K concurrent users.                |
| **Security**        | Implement JWT-based authentication, HTTPS, and data encryption. |
| **Availability**    | 99.9% uptime with auto-backups.                                 |
| **Maintainability** | Modular architecture for easy updates.                          |
| **Compatibility**   | Works on all modern browsers and responsive for mobile/tablet.  |

Roles & Permissions
Role	Permissions
Customer	Browse, add to cart, purchase, review products
Admin	Manage users, products, orders, inventory
Vendor (optional)	Add/manage their own products, view sales
Delivery Partner (optional)	Update delivery status, manage assigned orders","LOVABLE","WEB","#78a3e8","E-commerce & Retail","Enhancements
AI-based product recommendations
Loyalty and reward points
Multi-language and multi-currency support
Integration with logistics APIs (ShipRocket, Delhivery)
Chatbot for customer support","2025-10-24 09:38:33.401","2025-10-24 09:39:15.757","1","true","false","d6305a31-62d6-4a81-8ff6-53738f682265"
"e38f4ac0-6e96-4824-a868-84bb2c6d45e1","AttendEase","attendease","create me an web app for attendance maintenance of interns in a company named GradTwin.The attendance of the intern must be marked by scanning the QR code provided to them.The intern details must also be maintained in a separate module .An separate QR code must be generated for each intern with their details .The intern details like name,intern id,email id,phn no must be maintained and managed based on their batch details,there must be an option to import intern details from an excel file and save in the respective batch ,the daily attendance list must be downloaded as a excel file and QR codes of the students of the separate batch must be downloaded as apdf.There must be an report section to download the attendance of students of specific batch for a specific period of time,The staff profile must be maintained with theie logins,there must be an option to edit theri details then each different logins will have have different data,there must be an option to send mail to the interns automatically when they are absent .so managing them must be made simple without any complications .Create a real time data base in firebase console and connect the Database to this project.Create the pages with the technical theme","OTHER","WEB","#14B8A6","Creative & Artistic","","2025-09-28 10:45:10.92","2025-09-28 10:45:59.423","1","true","false","111347bf-ca7d-4d25-b460-91efdce8efe4"
"e3908e3d-e456-470a-af32-cff81fdbf8cd","Drone","drone","Drone Management Web Application – Project Description

The Drone Management Web Application is a role-based platform developed using HTML, CSS, JavaScript, PHP, and MySQL. The system is designed to streamline the management of drone operations, with three major user roles: Admin, Sub-admin, and Drone Driver.

Admin:
The Admin has full control over the system. They can create and manage Sub-admins and Drone Drivers, assign tasks, and monitor all uploaded drone videos.

Sub-admin:
The Sub-admin assists the Admin by assigning tasks to Drone Drivers and reviewing uploaded videos. Their privileges are limited compared to the Admin but higher than the Drone Driver.

Drone Driver:
The Drone Driver can view the tasks assigned to them and upload videos captured by drones. These videos are stored in the application and accessible by Admin and Sub-admin.

The platform supports task management, video uploads, and role-based dashboards for easy navigation. It ensures secure access through user authentication and provides a scalable structure for future enhancements such as analytics, reporting, and live drone data integration.","BOLT","WEB","#3B82F6","Custom Style","","2025-09-24 06:34:18.386","2025-09-24 06:34:55.539","1","true","false","4064b571-2d4d-4165-b9d2-2247afc939ac"
"e3983115-13c3-4328-8efe-b7d8bbbf1df8","sih==project","sihproject","login page(student,teacher,admin,parent) with username and login button. student (assignment submission,class schedule,progress,face recognition for attendance,gamified learning(points,badges),personal goal.teacher(assignment and model question posting , attendance analysis.admin(can update or delete). parent(can see the student attendance)","LOVABLE","WEB","#06B6D4","Educational & Learning","give me by clicking next next pages","2025-09-28 13:44:32.671","2025-09-28 13:45:35.636","1","true","false","cbda0a1f-44c8-49c2-af5f-632a03ac21f9"
"e4aed9bb-8ef6-42ac-85b4-d7f53798e7ea","Devesh portfolio","devesh-portfolio","Create a modern, interactive, and animated portfolio website for Devesh M, a Web & App Developer. The site should be visually appealing, fully responsive (desktop, tablet, mobile), and include smooth, high-level animations similar to professional portfolios. The portfolio should have the following structure and features:","BOLT","WEB","#24daff","Corporate & Professional","","2025-10-06 12:17:51.828","2025-10-06 12:18:53.042","1","true","false","8e6d9356-6983-4965-b9ed-848debc73cee"
"e5354cb9-2f38-4e6a-a560-61e7613c2d9f","Agri garden","agri-garden","create a web application for buying or selling","CURSOR","WEB","#14B8A6","E-commerce & Retail","Agricultural products buying and with low budget","2025-10-11 07:50:15.826","2025-10-11 07:52:05.673","1","true","false","4dc530bb-0214-4da2-b80f-2c91af7464dd"
"e57634b8-8a28-4046-894d-3c15762ffce1","i need to create a web chat bot  which will be used by the student for learning purpose integrate all the studd like download chat audio and diagram from ll etc","i-need-to-create-a-web-chat-bot-which-will-be-used-by-the-student-for-learning-purpose-integrate-all-the-studd-like-download-chat-audio-and-diagram-from-ll-etc","Core Chatbot Features
Chat Interface with clean dark-mode design and distinct user & bot messages

Supports multi-language (English / हिन्दी﻿)

Text-to-Speech (TTS): bot replies spoken aloud with gTTS, audio playable or downloadable

Response Actions:
🎙️ Play Audio, 💾 Save reply as .txt, 📤 Share via Web Share API, 📄 Download Diagram as PDF

Dynamic Diagram Generation with Graphviz triggered by keywords like “diagram,” “flow,” or “graph”

Smart Response System using cached CSV responses and GPT for new answers

Unique MP3 audio files created per message and stored in /static/ folder

Backend Features (Flask + Python)
API routes: / (web app), /get_response (handle messages), /download_diagram_pdf (download diagrams)

GPT-based AI response generation and diagram DOT code detection

Response cache in CSV to reduce repeated GPT calls

Dynamic speech generation and PDF conversion for diagrams

Frontend (index.html + JS)
Input box with send button and “Enter” key support

Chat bubbles for user and bot

Emoji buttons on bot replies: 💾 Save, 📤 Share, 🎙️ Play, 📄 Download Diagram

Language dropdown (English / हिन्दी﻿)

Dynamic display of text, audio players, diagrams, and auto-scroll

Planned Enhancements
UI/UX: Light/Dark theme toggle, typing animation, avatars, animated transitions, clear chat button

Voice: User speech-to-text input, bot voice customization, auto-play voice responses

Smart Chat: Context memory, auto-trigger diagrams, follow-up question suggestions, concept summary cards

File & Data: Export chat as PDF/TXT, export history as JSON, download all diagrams ZIP, SQLite DB for chat logs

Visual & 3D Additions
Friendly avatars for user/bot

Background textures and sun/moon toggle icons for themes

Animated typing indicator and microphone icons

Graphviz-generated diagrams and flowcharts

3D/isometric icons for buttons

Interactive 3D learning models for engagement

Recommended Resources for Images & 3D
Flaticon﻿, Iconscout﻿ — 3D/isometric icons

Sketchfab﻿ — interactive 3D models

Unsplash﻿, Pexels﻿ — free backgrounds and textures

LottieFiles﻿ — SVG/Lottie animated icons","LOVABLE","WEB","#3B82F6","Creative & Artistic","","2025-10-15 08:15:12.123","2025-10-15 08:15:12.123","0","true","false","040ea1c3-c04f-4170-a16e-1c51f3773080"
"e5c56efe-0cb0-4b60-b9a5-cef58a514fce","Nishanth_portfolio","nishanthportfolio","create a eye catchy with stunning animated portfolio about myself to get a job.","LOVABLE","WEB","#14B8A6","Corporate & Professional","it should have some personal data like name, experience, skills etc","2025-10-22 08:01:12.046","2025-10-22 08:03:36.071","1","true","false","3cb092b5-ae5c-4c25-bc36-69349921ec0f"
"e6057f1e-aeeb-42a5-a684-0cb3c3177b2a","safe alerts sender","safe-alerts-sender","Create a clean, minimal, and user-friendly dashboard for the Automatic Notification Sender project. The dashboard should include the following sections:

User Management – Display registered users with their predefined phone numbers, with options to add, edit, or delete a contact.

Location Tracking – Show a live map or list of predefined geofenced locations (e.g., bus stand, school, office) with status indicators (Reached / Not Reached).

Notification Logs – A table showing recent notifications sent, including: user name, destination number, generated message, and timestamp.

Speech-to-Text & AI Messages – A panel that shows the converted text from Whisper and the polite message generated by Phi-3 Mini.

Controls – A toggle to enable/disable automatic notifications, and a settings panel to update Firebase credentials or API keys.

Use a card/grid layout with smooth shadows, rounded corners, and a modern flat design. Make it intuitive for both technical and non-technical users","LOVABLE","MOBILE","#6366F1","Modern & Minimalist","","2025-09-28 10:52:15.081","2025-09-28 10:53:04.722","1","true","false","5be8a93c-4d9c-4e14-b184-ce77b7be7fbf"
"e60680cb-b9b8-4fa7-8108-b2b0051d885d","blood bank system","blood-bank-system","1. Login Page Architecture

User/Admin Selection:

Radio buttons / dropdown to choose ""User"" or ""Admin"" before login.

Different dashboards will load based on the selection.

Fields:

Username / Email

Password (with option to toggle visibility).

Security Features:

Password encryption (bcrypt/argon2 on backend).

Rate limiting (prevent brute force).

Multi-factor authentication (optional for admins).

Session management with JWT tokens.

👉 Example Layout:

Modern card design centered on the screen.

Background: healthcare-themed gradient (blue/green).

Rounded input fields with icons (👤 for username, 🔒 for password).

Login button styled prominently.

🧑 2. User Functionality

After login, User Dashboard includes:

Navigation Sidebar / Topbar (Home, Requests, Status, Profile).

Blood Donation Request Form (Blood type, quantity, urgency, hospital branch).

Track Request Status (Pending, Approved, Fulfilled).

Profile Management (Update contact info, see history).

Logout (always visible for session safety).

👨‍⚕️ 3. Admin Functionality

After login, Admin Dashboard includes:

Blood Inventory Management

View stocks by blood type.

Update (add/remove) units.

Low-stock alerts.

Manage User Requests

Approve/Reject donation requests.

Assign resources.

Analytics & Reports

Daily/Weekly donation reports.

Usage trends.

Visual charts for inventory.

Admin Security

Access logs.

Role-based access if multiple admins.","CLAUDE","MOBILE","#3B82F6","Healthcare & Medical","","2025-09-27 06:56:07.075","2025-09-27 06:56:41.923","1","true","false","91eacfbc-b137-4eff-a35c-d08a5138cfd7"
"e6380d88-4e4a-4569-b8bc-abc1b3d0a908","Kick Blast Judo","kick-blast-judo","You have just started a new role as a Junior Software Developer at CUBE-GEN Software 
Solutions an independent software development company that designs and builds bespoke 
software solutions for various companies of different sizes that cover a range of different 
industries. The software that they design uses a wide range of technologies, from simple stand
alone programs to large web-based applications. 
CUBE-GEN Software Solutions has been approached by a small, local company – KickBlast 
Judo – that specialises in providing judo training sessions to people from the local community. 
KickBlast Judo caters to people of all ages and experience, from expert to beginner. 
KickBlast Judo has requested a simple program that will calculate the cost of training fees for 
their athletes each month. 
The Chief Executive Officer (CEO) of the company has reviewed the client requirements and 
has determined that this is a suitable project for you to take on. The company wants to see how 
you use and apply the CUBE-GEN Software development environments and code standards. 
The requirements are that KickBlast Judo wants a program that will allow a user to enter the 
following information: 
● athlete name 
● training plan 
● current weight in kilograms (kg) 
 
 
 
 
● competition weight category 
● number of competitions entered this month 
● option to add the number of hours private coaching. 
For each athlete, the program should then output the following information: 
● the athlete’s name 
● an itemised list of all costs for the month 
● the total cost of training and competitions for the month 
● how their current weight compares to their competition weight category. 
KickBlast Judo currently have six athletes enrolled on their training program, but they would 
like the ability to register more. 
You should use the additional information on the next page to help you when developing your 
program. 
The CEO has instructed you to develop a GUI application for the KickBlast Judo. 
Once the program has been built, the CEO has asked you to report back to them on how you 
designed and developed the algorithms required, as well as how you converted these algorithms 
into a final program and to show any issues you encountered. 
  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Additional information 
 
● Athletes can receive a maximum of five hours’ private coaching a week 
● Only Intermediate and Elite athletes can enter competitions 
● Competitions are held on the second Saturday of each month 
● All prices and costs should be displayed as currency to two decimal places 
● The program deals with user error by displaying suitable messages to the user and then 
prompting them for another go 
● KickBlast Judo assumes that a month consists of four weeks.","OTHER","WEB","#6366F1","Modern & Minimalist","","2025-09-28 04:51:03.535","2025-09-28 04:57:12.092","2","true","false","66fb1b93-06f6-41f4-bfd9-3680bcc1b426"
"e6522d17-5623-47cb-a661-873dec46ee51","create portfolio","create-portfolio","create portfolio","LOVABLE","WEB","#F97316","Educational & Learning","","2025-10-28 12:15:31.854","2025-10-28 12:15:31.854","0","true","false","93c8a45f-2098-4c59-9a29-307a4a11ea46"
"e67f2edf-aef3-4765-9567-c9b2cb01557a","Typo","typo","A professional software to create a Typeface, like Glyph in Mac.","V0","WEB","#3B82F6","Modern & Minimalist","A professional software to create a Typeface, like Glyph in Mac.","2025-09-19 13:59:49.762","2025-09-19 15:05:20.713","6","true","false","fc3d06d9-0278-42ec-8ee7-54a3e335ceff"
"e709171f-b70b-45eb-93e8-ed2a92107cc7","LAUNDRY MANAGEMENT SYSTEM","laundry-management-system","an Online Laundry Service System where users can schedule laundry pickups, track their order status, and manage payments and deliveries","LOVABLE","WEB","#3B82F6","Corporate & Professional","Build a complete Laundry Service Web Application using the MERN stack with separate user and admin roles. Include user features (auth, service catalog, order creation, order tracking, payments, profile, subscriptions, support pages) and admin features (dashboard stats, order management with filters & status updates, user management, settings). Backend should use MongoDB (local), with login/signup for both roles, and the frontend must look professional like a corporate website.","2025-09-25 12:41:43.886","2025-09-25 12:42:58.963","1","true","false","529f8c01-619a-4877-a7f8-3f913c662094"
"e8ed5b07-7202-4ae6-b5f8-54c61112cbee","collage chatbot","collage-chatbot","A smart assistant that response to any information about our colage","BOLT","WEB","#3B82F6","Educational & Learning","M. Kumarasamy College of Engineering (MKCE) – Overview

Location: Karur, Tamil Nadu, India

Affiliation: Anna University, Chennai

Accreditation: NAAC ‘A+’ Grade and NBA accredited programs

Established: 2000

Type: Autonomous, Self-financing institution","2025-10-31 05:32:53.494","2025-10-31 05:33:28.402","1","true","false","ed915971-ba0d-4f58-bc1c-1eb80aaa5d23"
